default,t_risco,valor_emprestimo,prazo_pagamento,limite_credito,renda,signo,genero,perfil_facebook,n_emprestimos_inadiplentes
False,0.23,12043.85,60.0,28485.0,67029.32,aqua,m,False,0.0
False,0.22,14018.21,60.0,,42524.18,capr,f,True,0.0
False,0.29,24036.66,60.0,,115020.5,,,True,0.0
False,0.28,17393.6,36.0,66690.0,57018.27,libr,f,False,0.0
False,0.09,6260.9,36.0,,63229.41,libr,m,False,0.0
False,0.29,7024.45,36.0,,63531.34,libr,f,False,0.0
False,0.14,9031.1,36.0,0.0,87027.01,,f,True,0.0
False,0.32,6819.79,36.0,0.0,52061.6,cance,m,True,0.0
False,0.18,18020.11,60.0,,120030.33,,f,False,0.0
True,0.26,16769.07,60.0,0.0,38570.58,libr,,True,0.0
True,0.29,35039.22,60.0,117525.0,85023.0,leo,m,True,0.0
False,0.23,21649.23,60.0,52384.0,63661.87,gemi,m,False,0.0
False,0.27,6017.13,36.0,10000.0,45600.51,cance,m,False,0.0
False,0.28,20038.08,36.0,5709.0,105016.73,,m,True,0.0
False,0.34,24024.49,60.0,99758.0,79968.98,cance,f,False,0.0
False,0.42,16818.23,60.0,17828.0,70009.44,libr,f,False,0.0
False,0.12,15020.6,36.0,,51509.4,virg,m,False,0.0
False,0.32,12002.0,36.0,0.0,35047.28,scor,m,,0.0
False,0.24,13019.81,36.0,41263.0,45036.9,libr,,,0.0
False,0.23,25013.8,36.0,73325.0,135596.4,scor,m,False,0.0
False,0.2,14017.94,36.0,28035.0,40668.9,cance,f,True,0.0
True,0.29,6417.22,36.0,0.0,50026.79,scor,f,True,0.0
False,0.25,12013.61,36.0,,90026.48,virg,m,True,0.0
False,0.43,5412.83,36.0,60592.0,76022.24,,m,False,0.0
False,0.14,12018.55,36.0,57878.0,66004.96,capr,m,True,0.0
False,0.32,18033.76,60.0,22622.0,45037.54,scor,m,True,0.0
False,0.51,21028.78,60.0,47548.0,92545.28,,m,False,0.0
False,0.41,17654.36,60.0,,55025.83,capr,f,False,0.0
True,0.24,11326.55,36.0,43903.0,38019.7,cance,f,False,0.0
True,0.55,12015.32,36.0,13132.0,38410.07,scor,m,False,0.0
False,0.45,14030.47,36.0,28026.0,43026.76,libr,f,,0.0
False,0.36,22017.69,36.0,46911.0,75012.24,,m,False,0.0
False,0.21,20020.85,36.0,21714.0,76014.49,scor,m,False,0.0
False,0.46,14168.34,36.0,9039.0,36023.7,,f,False,0.0
False,0.35,7036.28,36.0,64558.0,105017.98,leo,m,False,0.0
False,0.21,3092.86,36.0,0.0,51068.07,cance,m,,0.0
False,0.25,18024.9,36.0,49920.0,75038.61,pisce,f,False,0.0
False,0.23,4815.79,36.0,34646.0,102040.31,,f,False,0.0
True,0.13,10022.5,36.0,0.0,31225.25,,f,True,0.0
True,0.26,11889.78,36.0,25594.0,35016.73,gemi,,True,0.0
False,0.33,2024.23,36.0,,80029.07,,m,,0.0
False,0.41,14692.44,60.0,0.0,36036.17,,f,False,0.0
False,0.38,7529.91,36.0,0.0,40008.99,capr,m,False,0.0
False,0.1,6026.53,60.0,,60015.16,libr,f,False,0.0
False,0.29,20145.36,60.0,22962.0,47876.63,,f,False,0.0
False,0.36,3016.44,60.0,,64827.59,sagi,m,True,0.0
False,0.23,3869.37,36.0,23253.0,65039.94,sagi,m,False,0.0
False,0.34,3106.69,36.0,5019.0,18323.46,capr,m,False,0.0
False,0.35,4821.44,36.0,0.0,33024.26,taur,f,False,0.0
False,0.33,11034.56,36.0,22316.0,50019.73,capr,,True,0.0
False,0.2,35027.82,36.0,68708.0,140025.94,libr,m,False,0.0
False,0.22,15007.72,36.0,45948.0,48034.86,libr,m,False,0.0
False,0.34,18023.97,60.0,,114016.36,libr,m,,0.0
False,0.34,5422.13,36.0,34299.0,18417.96,capr,m,True,0.0
False,0.29,20028.25,36.0,144327.0,95010.3,cance,f,,0.0
True,0.21,10017.89,36.0,30123.0,37025.56,virg,m,False,0.0
True,0.2,6474.67,36.0,,26021.31,,m,True,0.0
False,0.18,12025.06,36.0,0.0,36021.63,leo,m,,0.0
False,0.26,12023.3,60.0,,26044.93,gemi,f,False,0.0
False,0.27,24024.19,60.0,23486.0,65008.91,cance,m,False,0.0
False,0.24,6089.52,36.0,0.0,22028.43,,m,False,0.0
False,0.21,6026.89,36.0,,61019.78,cance,m,True,0.0
False,0.16,16023.27,36.0,0.0,54827.24,scor,m,True,0.0
False,0.39,12029.64,36.0,4445.0,55016.16,scor,m,False,0.0
False,0.26,6012.1,36.0,,60014.88,,m,False,0.0
False,0.26,10242.87,36.0,,55010.04,arie,f,False,0.0
False,0.12,10027.79,36.0,46724.0,80036.03,arie,m,False,0.0
False,0.22,6667.5,36.0,21098.0,25036.6,libr,m,True,0.0
False,0.3,2233.75,36.0,159964.0,117623.74,,f,True,0.0
False,0.23,6408.59,36.0,,25016.74,virg,f,False,0.0
False,0.36,5038.72,36.0,0.0,38018.84,cance,f,False,0.0
False,0.49,31842.06,60.0,15060.0,104008.26,scor,m,True,0.0
True,0.31,21622.28,60.0,31955.0,60022.32,,m,True,0.0
False,0.12,4831.37,36.0,,11594.26,scor,f,True,0.0
False,0.35,7026.0,36.0,,40014.85,virg,m,False,0.0
False,0.15,7031.78,36.0,29325.0,54015.12,scor,m,False,0.0
False,0.2,10718.22,36.0,20883.0,31030.79,,m,True,0.0
False,0.28,2893.68,36.0,0.0,13277.82,arie,,False,0.0
False,0.22,10013.04,36.0,14861.0,40805.03,arie,m,False,0.0
False,0.29,17660.58,36.0,18493.0,40226.8,pisce,m,True,0.0
False,0.25,6018.48,36.0,38038.0,43023.3,gemi,f,False,0.0
False,0.26,11016.58,36.0,75731.0,81021.76,cance,f,False,0.0
True,0.31,35037.04,60.0,26749.0,98016.88,sagi,m,,0.0
,0.55,22264.4,60.0,71104.0,82038.78,libr,,False,0.0
False,0.36,19165.52,36.0,55118.0,48013.43,,f,False,0.0
False,0.18,14010.56,36.0,,116029.65,libr,m,False,0.0
False,0.31,22027.64,36.0,,72018.87,virg,m,False,0.0
False,0.31,13032.5,60.0,,45020.61,,m,True,0.0
False,0.28,8016.21,36.0,,20037.69,virg,m,False,0.0
,0.15,15032.41,60.0,36019.0,65028.03,gemi,,True,0.0
False,0.42,13689.03,36.0,33711.0,45022.26,,f,False,0.0
False,0.28,6516.32,36.0,0.0,42018.97,cance,f,False,0.0
,0.36,22290.66,60.0,0.0,50041.11,,m,False,0.0
False,0.41,16025.11,36.0,130399.0,85028.84,cance,m,False,0.0
True,0.29,32380.8,60.0,,91026.94,,m,False,0.0
,0.38,14816.96,60.0,23678.0,38023.67,taur,,True,0.0
False,0.18,25032.0,36.0,0.0,69018.57,pisce,m,True,0.0
False,0.5,25034.87,36.0,,146025.06,libr,f,True,0.0
,0.19,23955.39,60.0,115119.0,82025.94,,,True,0.0
,0.28,25500.32,60.0,9291.0,58017.68,sagi,,True,0.0
,0.43,22264.97,60.0,16484.0,50010.58,aqua,,False,0.0
False,0.29,9620.74,36.0,63427.0,65060.66,scor,m,False,0.0
False,0.34,14023.66,36.0,75448.0,100037.84,cance,m,False,0.0
True,0.36,6339.92,36.0,7500.0,21405.53,,f,,0.0
False,0.3,28125.82,36.0,0.0,71011.24,,m,False,0.0
False,0.23,4769.23,36.0,0.0,35906.05,libr,m,False,0.0
False,0.07,6006.03,36.0,,98673.59,cance,f,False,0.0
False,0.36,15360.66,36.0,,50017.86,virg,f,False,0.0
False,0.43,8011.32,36.0,,95019.71,virg,m,False,0.0
False,0.12,10432.82,36.0,35591.0,63039.14,gemi,f,False,0.0
False,0.45,21018.26,36.0,69206.0,200020.05,libr,,False,0.0
True,0.35,35023.8,36.0,47788.0,78009.01,sagi,m,False,0.0
False,0.35,25013.0,60.0,,111569.47,virg,m,False,0.0
False,0.37,20032.04,36.0,38612.0,70032.35,,m,True,0.0
False,0.22,7018.53,36.0,,53177.27,,m,False,0.0
False,0.35,8949.53,36.0,25329.0,84012.97,leo,f,True,0.0
False,0.43,12011.61,36.0,,55032.8,cance,m,False,0.0
False,0.31,16011.44,36.0,39143.0,80028.01,pisce,m,,0.0
,0.15,18265.69,60.0,0.0,42018.18,taur,,False,0.0
False,0.31,12027.16,36.0,,49302.92,,f,False,0.0
False,0.21,16831.62,36.0,0.0,65018.26,,,True,0.0
False,0.19,5391.77,36.0,,45024.47,capr,f,False,0.0
False,0.26,10037.17,36.0,13323.0,67508.15,libr,m,False,0.0
True,0.18,25026.6,60.0,40895.0,90011.41,capr,m,,0.0
False,0.12,28015.93,36.0,21200.0,90029.84,cance,m,False,0.0
False,0.29,6423.89,36.0,13609.0,50031.18,cance,f,False,0.0
False,0.27,3695.83,36.0,0.0,57024.85,gemi,f,True,0.0
False,0.28,6014.96,36.0,,37518.91,libr,f,False,0.0
False,0.18,12020.18,36.0,,62152.86,,m,False,0.0
False,0.13,4019.96,36.0,,19220.45,,m,True,0.0
False,0.25,35018.82,60.0,67850.0,170010.85,,m,True,0.0
False,0.28,10019.0,36.0,,55015.12,scor,m,False,0.0
False,0.3,9505.74,36.0,24720.0,40028.19,,f,False,0.0
,0.33,20038.38,60.0,72952.0,67040.93,,,True,0.0
False,0.21,8901.6,36.0,0.0,26028.43,,m,False,0.0
True,0.25,19426.52,60.0,17502.0,55020.4,virg,f,False,1.0
False,0.28,9531.5,36.0,16864.0,111763.93,pisce,m,True,0.0
False,0.22,10430.58,36.0,0.0,40043.87,,m,False,0.0
False,0.23,12010.0,60.0,0.0,48036.04,,m,False,0.0
False,0.23,10428.17,36.0,52357.0,65026.33,,m,True,0.0
False,0.3,16004.78,36.0,46059.0,66573.48,cance,f,False,0.0
False,0.43,16026.1,60.0,31896.0,42009.57,cance,m,True,0.0
False,0.16,8021.2,36.0,17022.0,35019.09,scor,f,False,0.0
False,0.29,6043.95,36.0,,48022.49,scor,m,True,0.0
False,0.59,23020.99,60.0,0.0,80041.49,,m,False,0.0
False,0.27,11469.19,36.0,,30022.89,cance,f,,0.0
False,0.19,2022.63,36.0,,43220.89,pisce,m,True,0.0
False,0.24,8889.55,36.0,16406.0,32022.88,virg,m,False,0.0
False,0.27,15816.52,36.0,,100016.38,capr,f,False,0.0
True,0.27,12032.92,36.0,85098.0,85023.69,capr,f,True,0.0
False,0.28,5034.48,36.0,19749.0,98029.78,aqua,m,True,0.0
False,0.2,15018.28,36.0,17354.0,96022.74,leo,f,False,0.0
False,0.27,35029.66,60.0,,70014.08,virg,m,False,0.0
True,0.13,13017.19,36.0,,71847.74,arie,f,,0.0
False,0.22,9009.58,60.0,,69015.14,,m,,0.0
False,0.5,10023.87,36.0,0.0,40034.59,arie,m,False,0.0
True,0.2,18025.67,60.0,,46485.36,leo,m,False,0.0
False,0.43,16020.32,60.0,0.0,65024.81,,m,True,0.0
False,0.39,12027.05,36.0,13040.0,47031.66,,f,False,0.0
False,0.27,7537.12,36.0,117261.0,44280.44,virg,f,False,0.0
False,0.38,8351.25,36.0,12870.0,24029.88,pisce,m,True,0.0
,0.49,12026.23,60.0,,35317.94,cance,,False,0.0
False,0.21,11510.26,36.0,0.0,33020.69,,f,False,0.0
False,0.28,10075.97,36.0,11620.0,60022.65,virg,f,True,0.0
False,0.23,10014.03,36.0,,50023.25,,f,False,0.0
False,0.17,25005.65,60.0,121984.0,160017.87,libr,m,False,0.0
False,0.22,15029.37,36.0,,40025.61,scor,m,False,0.0
False,0.17,24017.52,36.0,0.0,84023.29,arie,m,True,0.0
False,0.18,18858.83,36.0,19502.0,42014.98,arie,f,True,0.0
True,0.32,4270.37,36.0,0.0,32018.4,gemi,m,True,0.0
True,0.31,15017.18,36.0,,170029.52,pisce,m,,0.0
True,0.22,6033.85,36.0,,36706.95,,f,True,0.0
,0.38,14417.11,60.0,34300.0,62021.78,leo,,,0.0
False,0.18,16015.76,36.0,17386.0,86028.07,,m,True,0.0
False,0.19,18517.98,36.0,96612.0,85045.52,pisce,f,False,0.0
False,0.13,12021.0,36.0,0.0,52017.93,arie,m,False,0.0
False,0.46,9540.53,36.0,56419.0,85015.36,,,False,0.0
True,0.39,12835.27,36.0,47306.0,55524.64,,m,True,0.0
,0.28,10114.44,60.0,33481.0,50016.76,capr,,False,0.0
False,0.4,9018.31,36.0,,83021.82,virg,f,False,0.0
True,0.48,10016.05,36.0,0.0,35025.54,,m,False,0.0
False,0.17,13519.21,36.0,0.0,55044.92,,f,False,0.0
True,0.37,22017.99,60.0,,78018.25,pisce,f,True,0.0
False,0.29,25021.55,36.0,10020.0,83910.42,,m,,0.0
False,0.27,10023.7,36.0,,38027.62,,f,False,0.0
False,0.38,9798.83,36.0,30240.0,31571.11,gemi,m,False,0.0
False,0.44,1254.93,36.0,,42018.7,,m,True,0.0
True,0.19,10021.09,36.0,8050.0,35017.61,aqua,,False,0.0
False,0.34,12018.1,36.0,23353.0,55022.87,libr,m,True,0.0
False,0.19,9370.06,36.0,17901.0,35020.54,libr,m,False,0.0
False,0.4,20020.84,36.0,0.0,78012.32,,m,,0.0
False,0.37,6843.34,36.0,29756.0,40024.02,capr,m,True,0.0
False,0.24,25616.22,36.0,,88037.16,leo,m,False,0.0
False,0.39,5019.71,36.0,,200030.28,arie,m,False,0.0
,0.69,12026.58,60.0,35999.0,135013.73,,,True,0.0
False,0.36,17658.34,36.0,18302.0,78021.71,,f,True,0.0
False,0.14,5022.19,36.0,,45029.22,capr,f,False,0.0
False,0.26,6370.06,36.0,17992.0,64040.71,,m,True,0.0
True,0.32,16035.63,60.0,15206.0,40014.32,aqua,m,False,0.0
False,0.29,15027.04,36.0,0.0,36700.88,,m,True,0.0
False,0.31,21328.71,60.0,,74297.44,,m,,0.0
False,0.16,10019.83,36.0,,72014.58,,m,False,0.0
False,0.71,15028.64,36.0,,44525.9,pisce,m,True,0.0
True,0.25,20016.83,36.0,18000.0,70033.4,scor,m,True,0.0
False,0.29,13026.1,36.0,60642.0,55018.16,gemi,m,False,0.0
False,0.31,7966.66,36.0,24290.0,50023.92,,f,,0.0
True,0.13,20029.28,36.0,267046.0,160017.71,sagi,m,True,0.0
False,0.29,12031.88,36.0,,60015.68,virg,m,False,0.0
False,0.26,14019.33,36.0,28958.0,60020.6,libr,m,False,0.0
False,0.25,33617.66,60.0,0.0,106525.96,cance,m,False,0.0
False,0.37,4819.02,36.0,,25017.34,cance,m,False,0.0
False,0.27,10021.9,60.0,77766.0,68011.48,arie,m,False,0.0
False,0.27,10007.87,36.0,,325022.12,cance,m,False,0.0
True,0.38,8015.78,36.0,15626.0,40021.81,,m,True,0.0
False,0.27,7818.76,36.0,,50024.05,arie,f,True,0.0
True,0.29,27594.9,60.0,17975.0,61699.45,,f,True,0.0
False,0.27,35022.96,36.0,15000.0,225022.13,libr,f,False,0.0
True,0.43,8489.46,36.0,0.0,25019.86,gemi,m,True,0.0
False,0.45,14421.47,60.0,58152.0,70224.46,virg,f,False,0.0
False,0.16,10022.31,36.0,,36016.8,,f,False,0.0
True,0.48,15468.29,60.0,40358.0,53013.31,sagi,m,True,0.0
False,0.34,7505.96,36.0,,49036.34,,f,False,0.0
False,0.51,18024.94,36.0,55402.0,92012.27,,m,False,0.0
False,0.14,15017.34,36.0,,95222.14,taur,f,True,0.0
False,0.39,3045.43,36.0,30987.0,45016.66,cance,,True,0.0
False,0.45,10014.38,36.0,0.0,62525.95,libr,m,True,0.0
,,,,,,,,True,
False,0.2,20027.0,36.0,,70011.86,capr,m,True,0.0
False,0.19,24045.79,36.0,216043.0,200030.79,gemi,,False,0.0
False,0.2,12012.22,36.0,0.0,84023.6,aqua,f,False,0.0
False,0.42,25023.73,36.0,,92015.99,aqua,f,True,0.0
False,0.27,18035.89,36.0,17252.0,45036.01,libr,f,True,0.0
False,0.14,6831.84,36.0,0.0,34476.51,,m,True,0.0
False,0.28,35017.86,36.0,78097.0,280016.88,capr,m,False,0.0
False,0.4,10023.24,36.0,43305.0,46014.0,libr,,True,0.0
False,0.3,14323.46,36.0,,36017.74,arie,f,False,0.0
True,0.49,10421.33,60.0,71997.0,60010.58,arie,f,True,0.0
True,0.28,8007.28,36.0,11634.0,25955.02,sagi,m,True,0.0
False,0.33,3722.4,36.0,,17517.91,libr,m,,0.0
False,0.3,9613.65,36.0,61567.0,65014.07,virg,m,False,0.0
False,0.21,15008.91,36.0,0.0,96011.37,,m,True,0.0
False,0.34,12038.05,36.0,0.0,75024.9,,m,False,0.0
,0.3,16573.8,60.0,46459.0,47026.01,,,True,0.0
False,0.23,12518.52,60.0,,78015.31,arie,m,True,0.0
False,0.29,2236.49,36.0,,175021.83,cance,,True,0.0
False,0.45,18261.14,36.0,18200.0,101014.53,,m,True,0.0
False,0.23,10011.56,36.0,49162.0,58737.35,virg,m,False,0.0
False,0.29,20018.43,60.0,,148017.68,aqua,f,False,0.0
False,0.21,10035.09,36.0,3500.0,40012.86,,,False,0.0
False,0.44,12815.12,36.0,28540.0,121023.08,cance,,False,0.0
False,0.33,3030.41,36.0,20890.0,100022.43,libr,f,False,0.0
False,0.2,10037.26,36.0,,42015.21,leo,m,True,0.0
True,0.36,12022.14,36.0,44176.0,58032.24,virg,m,False,0.0
False,0.09,7214.57,36.0,12924.0,40026.61,cance,f,True,0.0
False,0.28,18025.05,60.0,,101415.75,aqua,f,,0.0
False,0.15,10018.02,36.0,,78015.76,leo,m,False,0.0
False,0.23,1611.95,36.0,90723.0,68024.1,,m,,0.0
False,0.38,29727.52,36.0,30758.0,66021.3,capr,f,True,0.0
True,0.39,4020.05,36.0,,40013.94,leo,m,True,0.0
False,0.51,33973.94,36.0,36208.0,76020.5,pisce,m,False,0.0
False,0.13,6534.87,36.0,,67030.31,cance,m,True,0.0
False,0.27,10026.92,36.0,,38018.26,scor,m,False,0.0
False,0.39,10824.81,36.0,61976.0,90026.33,libr,m,False,0.0
False,0.23,8708.9,36.0,,65018.72,sagi,f,True,0.0
False,0.2,20028.72,36.0,,48233.92,leo,m,True,0.0
False,0.35,20520.72,36.0,40648.0,70020.31,virg,m,False,0.0
False,0.34,15024.5,36.0,79180.0,66633.33,libr,m,True,0.0
False,0.12,18016.47,36.0,41602.0,80025.82,virg,m,True,0.0
False,0.25,12029.65,36.0,0.0,48029.13,pisce,,False,0.0
False,0.3,9032.48,36.0,33473.0,83023.0,sagi,f,,0.0
False,0.3,8417.5,36.0,,55018.77,virg,m,True,0.0
True,0.3,15010.76,60.0,3000.0,45029.03,capr,,True,0.0
False,0.24,12011.31,60.0,26158.0,120026.49,,f,False,0.0
False,0.13,6030.81,36.0,,20422.41,,m,False,0.0
False,0.21,20009.11,36.0,,155011.29,libr,f,True,0.0
False,0.33,6525.18,36.0,,30025.45,,m,False,0.0
False,0.41,7961.07,36.0,19410.0,75017.82,arie,,True,0.0
False,0.51,14015.61,36.0,,70027.88,cance,f,False,0.0
False,0.26,10039.62,36.0,139120.0,75019.36,,m,True,0.0
False,0.25,10758.72,36.0,0.0,32782.23,,m,,0.0
False,0.27,30017.85,60.0,,60013.3,,m,True,0.0
False,0.08,15034.54,36.0,,52522.38,cance,m,True,0.0
False,0.14,12020.96,36.0,,30025.31,scor,m,True,0.0
False,0.3,24939.53,36.0,0.0,73930.23,,f,False,0.0
False,0.54,6022.48,36.0,70157.0,50020.01,,f,True,0.0
False,0.09,12411.51,36.0,,40008.7,libr,m,False,0.0
False,0.44,10022.29,36.0,17112.0,78519.69,,m,True,0.0
False,0.4,11650.55,36.0,,90021.55,,f,False,0.0
,0.32,16025.01,60.0,32708.0,60040.25,cance,,True,0.0
,,,,,,,,True,
,0.21,16026.4,60.0,0.0,42033.87,pisce,,True,0.0
False,0.19,3523.23,36.0,,31228.78,,,False,0.0
False,0.28,12020.36,36.0,,36028.65,cance,,True,0.0
False,0.18,9776.19,36.0,,85626.07,,m,True,0.0
False,0.45,20022.06,60.0,,82301.12,pisce,m,False,0.0
False,0.36,7017.56,36.0,,39555.8,cance,m,True,0.0
False,0.2,11604.99,36.0,,34024.06,scor,f,,0.0
False,0.25,2969.3,36.0,,30014.04,leo,f,False,0.0
False,0.2,21045.77,36.0,128455.0,155021.47,cance,,True,0.0
False,0.55,22025.94,36.0,60327.0,68009.92,virg,f,True,0.0
False,0.32,7899.8,60.0,,25025.03,capr,m,False,0.0
False,0.17,2535.17,36.0,,22220.01,libr,f,False,0.0
False,0.28,4383.94,36.0,49036.0,51226.16,aqua,m,False,0.0
True,0.53,1014.5,36.0,,100033.62,,f,True,0.0
False,0.39,14520.83,60.0,,96022.87,,m,False,0.0
,0.31,11199.17,60.0,7036.0,35045.26,,,True,0.0
False,0.13,9639.15,36.0,87679.0,81922.53,,m,True,0.0
False,0.15,18026.6,36.0,181609.0,120007.29,,m,False,0.0
False,0.21,14417.51,36.0,,40019.44,cance,m,False,0.0
False,0.18,10024.45,36.0,,44012.89,leo,m,False,0.0
False,0.36,5015.11,36.0,,115036.51,,f,False,0.0
False,0.35,5895.02,36.0,0.0,29601.67,virg,m,True,0.0
False,0.29,9043.21,36.0,149299.0,55031.88,virg,m,False,0.0
False,0.19,10035.01,36.0,,40021.06,,m,False,0.0
False,0.38,15513.38,36.0,,415033.85,arie,f,False,0.0
False,0.28,17636.48,60.0,0.0,40031.47,,m,False,0.0
False,0.31,5031.04,36.0,11909.0,75009.95,,m,False,0.0
False,0.48,14695.33,60.0,13000.0,38023.91,leo,m,False,0.0
False,0.28,20015.75,36.0,14699.0,53059.29,leo,m,False,0.0
False,0.24,10031.33,36.0,35138.0,65019.84,cance,f,False,0.0
False,0.19,16023.71,60.0,,52071.35,cance,m,False,0.0
False,0.21,7032.46,36.0,1188.0,56280.05,virg,m,False,0.0
False,0.16,8899.4,60.0,36112.0,85032.82,scor,m,False,0.0
False,0.32,12013.15,36.0,,41019.82,,f,False,0.0
False,0.31,35013.17,36.0,43378.0,90008.29,capr,m,,0.0
False,0.16,10019.65,36.0,,41026.62,,f,True,0.0
True,0.31,15029.93,36.0,0.0,100014.35,capr,m,False,0.0
True,0.21,7023.18,36.0,33220.0,55025.05,sagi,m,True,0.0
,0.27,18247.54,60.0,65738.0,50011.81,pisce,,True,0.0
,0.42,5005.49,60.0,10710.0,85027.31,,,True,0.0
False,0.3,15028.28,36.0,0.0,90029.19,,m,False,0.0
False,0.26,16034.24,36.0,50532.0,46575.57,libr,m,False,0.0
False,0.47,14031.35,36.0,19296.0,99622.47,leo,m,,0.0
False,0.35,7030.1,36.0,49548.0,107036.11,virg,f,True,0.0
True,0.38,19028.41,60.0,,55028.43,sagi,f,True,0.0
False,0.14,6243.51,36.0,,46740.75,capr,f,False,0.0
False,0.1,7018.62,36.0,41070.0,115007.79,leo,m,False,0.0
False,0.38,28014.61,36.0,77167.0,79017.82,,m,False,0.0
True,0.28,16445.87,60.0,33818.0,50014.69,arie,f,False,0.0
False,0.2,6011.56,36.0,65647.0,75014.55,gemi,m,False,0.0
False,0.34,11027.65,36.0,30944.0,45571.84,,f,True,0.0
False,0.44,18991.36,60.0,50782.0,145016.28,virg,f,True,0.0
False,0.13,3176.38,36.0,0.0,18020.93,,m,False,0.0
False,0.37,20138.28,60.0,59791.0,120013.86,virg,m,,0.0
False,0.3,27184.41,36.0,32843.0,65038.27,libr,f,False,0.0
False,0.22,17005.96,60.0,0.0,80012.55,,m,False,0.0
False,0.35,11013.98,60.0,21342.0,40018.44,cance,m,False,0.0
True,0.26,8348.48,36.0,8465.0,25022.18,libr,m,False,0.0
False,0.26,5013.02,36.0,,52016.65,gemi,m,False,0.0
False,0.29,10088.85,36.0,29336.0,100033.91,,m,False,0.0
False,0.14,24276.46,36.0,0.0,68029.75,aqua,m,True,0.0
False,0.32,10013.87,36.0,,58024.19,scor,m,False,0.0
False,0.14,16019.53,36.0,,100035.53,leo,m,False,0.0
False,0.19,35023.11,36.0,,600026.04,virg,f,True,0.0
False,0.3,6026.95,36.0,16696.0,40012.27,cance,m,False,0.0
False,0.39,11520.57,36.0,0.0,50670.77,arie,m,False,0.0
False,0.28,6512.85,36.0,,24021.27,leo,m,True,0.0
False,0.23,18036.85,36.0,,92020.54,pisce,m,True,0.0
False,0.25,10028.53,36.0,,36607.59,arie,m,False,0.0
True,0.35,7018.83,36.0,25451.0,49015.01,capr,m,False,0.0
False,0.3,10038.88,36.0,,48026.03,,m,True,0.0
False,0.29,10018.62,36.0,51570.0,80036.21,,m,True,0.0
False,0.19,2031.21,36.0,0.0,30020.33,leo,f,True,0.0
False,0.14,10975.14,36.0,86986.0,102035.65,scor,,True,0.0
,0.43,24036.1,60.0,135860.0,108255.7,cance,,True,0.0
False,0.35,15828.3,60.0,,68646.61,,m,False,0.0
False,0.33,21025.92,36.0,60000.0,128020.7,,f,True,0.0
False,0.35,17016.76,36.0,70041.0,125044.65,,m,False,0.0
False,0.36,13029.44,36.0,11096.0,48024.47,aqua,f,False,0.0
False,0.3,7021.81,36.0,29956.0,37035.96,cance,m,False,0.0
False,0.24,10037.48,36.0,0.0,46036.71,virg,f,False,0.0
,0.31,20018.21,60.0,15059.0,120017.64,capr,,False,0.0
False,0.17,10025.18,36.0,21841.0,45017.86,,f,False,0.0
False,0.35,10514.72,36.0,22006.0,62011.41,aqua,m,False,0.0
False,0.29,11519.23,36.0,78409.0,60024.67,virg,m,,0.0
False,0.16,1768.94,36.0,,87006.55,,m,False,0.0
,0.28,20024.38,60.0,84650.0,150016.56,virg,,True,0.0
False,0.26,6030.05,36.0,,20011.06,,f,False,0.0
False,0.24,17893.26,36.0,6701.0,40006.28,libr,m,False,0.0
,0.3,12017.88,60.0,20260.0,40028.17,,,True,0.0
False,0.27,20022.01,36.0,0.0,65020.88,,m,,0.0
False,0.39,32045.06,60.0,15000.0,73017.4,taur,f,False,0.0
False,0.34,21019.19,36.0,6033.0,100023.31,gemi,f,False,0.0
False,0.42,16009.58,60.0,0.0,68040.41,pisce,m,True,0.0
False,0.34,20036.83,36.0,0.0,57331.45,capr,f,False,0.0
False,0.18,12025.11,36.0,23874.0,35020.51,,m,False,0.0
False,0.28,3278.65,36.0,,12022.94,virg,m,True,0.0
True,0.37,20010.9,36.0,42079.0,49055.95,leo,m,False,0.0
True,0.44,21213.9,36.0,14750.0,60021.38,leo,f,True,0.0
False,0.28,16022.08,36.0,43170.0,90045.59,libr,m,True,0.0
True,0.17,14423.85,36.0,27128.0,48028.7,aqua,f,,0.0
False,0.43,12014.32,36.0,48047.0,46015.49,virg,m,False,0.0
True,0.29,5014.0,36.0,,35022.67,leo,m,True,0.0
False,0.56,31308.89,60.0,73842.0,85023.5,,f,True,0.0
False,0.25,6089.72,36.0,15771.0,28822.33,libr,m,False,0.0
False,0.11,3611.17,36.0,,93026.92,virg,m,True,0.0
False,0.28,20033.0,36.0,33847.0,97043.32,leo,m,False,0.0
False,0.24,9026.75,36.0,,65014.6,,m,True,0.0
False,0.24,4167.2,36.0,,9860.88,taur,m,True,0.0
False,0.2,15039.12,36.0,5050.0,42018.19,arie,m,True,0.0
True,0.16,18099.45,36.0,51074.0,68017.58,leo,f,True,0.0
False,0.23,12019.98,36.0,,132301.99,cance,m,True,0.0
False,0.36,20043.01,36.0,41665.0,89016.97,leo,f,True,0.0
False,0.27,6647.46,36.0,34191.0,35020.79,,m,False,0.0
,0.42,20018.9,60.0,6500.0,53021.95,virg,,False,0.0
False,0.41,27597.72,36.0,37692.0,62456.07,pisce,m,False,0.0
False,0.21,25011.98,60.0,,137047.77,capr,m,False,0.0
False,0.14,6026.41,36.0,,28303.88,,m,False,0.0
False,0.17,5027.86,36.0,16172.0,40033.63,libr,f,False,0.0
False,0.37,18010.35,36.0,,63019.83,,m,False,0.0
False,0.3,9271.8,36.0,0.0,28396.88,cance,m,,0.0
False,0.38,4021.88,36.0,,78009.85,,f,False,0.0
False,0.34,12030.6,36.0,0.0,40015.39,libr,m,False,0.0
